"Date","Price","Open","High","Low","Vol.","Change %"
"May 09, 2020","45.42","46.33","46.75","45.24","-","-2.20%"
"May 10, 2020","46.55","45.48","46.78","43.24","-","2.48%"
"May 11, 2020","46.06","46.57","47.65","45.89","-","-1.05%"
"May 12, 2020","46.42","46.04","46.85","45.67","-","0.79%"
"May 13, 2020","46.63","46.46","47.35","46.07","-","0.45%"
"May 14, 2020","48.17","46.73","48.82","46.66","-","3.30%"
"May 15, 2020","47.85","48.19","48.35","46.89","-","-0.67%"
"May 16, 2020","46.80","47.93","47.93","46.49","-","-2.20%"
"May 17, 2020","46.74","46.81","47.85","46.49","-","-0.12%"
"May 18, 2020","45.29","46.80","46.93","44.94","-","-3.11%"
"May 19, 2020","45.57","45.30","45.87","45.17","-","0.63%"
"May 20, 2020","45.29","45.60","46.07","45.19","-","-0.61%"
"May 21, 2020","45.64","45.30","46.05","45.10","-","0.77%"
"May 22, 2020","44.23","45.65","45.81","44.04","-","-3.10%"
"May 23, 2020","44.44","44.21","44.53","43.91","-","0.48%"
"May 24, 2020","43.60","44.42","44.44","43.28","-","-1.89%"
"May 25, 2020","43.60","43.48","43.73","43.06","-","0.00%"
"May 26, 2020","44.00","43.58","44.28","43.44","-","0.93%"
"May 27, 2020","44.20","43.99","44.60","43.45","-","0.44%"
"May 28, 2020","43.55","44.22","45.19","43.55","-","-1.47%"
"May 29, 2020","42.74","43.34","43.34","42.48","-","-1.85%"
"May 30, 2020","39.83","42.69","42.84","39.12","-","-6.82%"
"May 31, 2020","40.80","39.83","40.91","39.42","-","2.45%"
"Jun 01, 2020","41.11","40.90","41.41","39.61","-","0.76%"
"Jun 02, 2020","40.03","41.08","41.59","39.82","-","-2.63%"
"Jun 03, 2020","39.52","40.07","40.34","39.42","-","-1.28%"
"Jun 04, 2020","40.25","39.51","40.84","39.25","-","1.86%"
"Jun 05, 2020","40.09","40.27","40.45","39.80","-","-0.41%"
"Jun 06, 2020","39.96","39.93","40.20","39.72","-","-0.32%"
"Jun 07, 2020","39.87","39.96","40.45","39.75","-","-0.22%"
"Jun 08, 2020","39.69","39.86","40.11","39.62","-","-0.44%"
"Jun 09, 2020","40.07","39.72","40.18","39.50","-","0.94%"
"Jun 10, 2020","39.90","40.07","40.30","39.78","-","-0.42%"
"Jun 11, 2020","40.17","39.88","40.57","39.73","-","0.67%"
"Jun 12, 2020","39.85","40.31","40.48","39.69","-","-0.78%"
"Jun 13, 2020","39.81","39.85","40.01","39.56","-","-0.11%"
"Jun 14, 2020","40.28","39.79","40.30","39.66","-","1.19%"
"Jun 15, 2020","40.82","40.27","41.22","40.25","-","1.35%"
"Jun 16, 2020","40.47","40.83","41.14","40.41","-","-0.87%"
"Jun 17, 2020","40.48","40.47","40.69","40.20","-","0.02%"
"Jun 18, 2020","40.57","40.49","40.90","40.27","-","0.24%"
"Jun 19, 2020","40.67","40.58","41.03","40.46","-","0.23%"
"Jun 20, 2020","40.89","40.66","40.99","40.45","-","0.54%"
"Jun 21, 2020","40.77","40.88","40.92","40.58","-","-0.29%"
"Jun 22, 2020","39.83","40.75","40.81","39.02","-","-2.31%"
"Jun 23, 2020","39.58","39.82","39.94","39.49","-","-0.62%"
"Jun 24, 2020","39.64","39.56","39.91","38.77","-","0.15%"
"Jun 25, 2020","39.78","39.58","39.85","39.45","-","0.35%"
"Jun 26, 2020","39.92","39.79","39.96","39.67","-","0.36%"
"Jun 27, 2020","40.78","39.89","41.18","39.74","-","2.14%"
"Jun 28, 2020","40.55","40.83","41.07","40.29","-","-0.54%"
"Jun 29, 2020","40.32","40.53","41.29","40.15","-","-0.57%"
"Jun 30, 2020","40.51","40.26","40.80","40.18","-","0.46%"
"Jul 01, 2020","39.98","40.51","40.67","39.86","-","-1.30%"
"Jul 02, 2020","40.25","39.98","40.49","39.91","-","0.67%"
"Jul 03, 2020","40.28","40.24","40.33","39.98","-","0.06%"
"Jul 04, 2020","39.86","40.26","40.28","39.83","-","-1.02%"
"Jul 05, 2020","39.82","39.85","40.24","39.78","-","-0.10%"
"Jul 06, 2020","38.67","39.85","39.95","38.66","-","-2.89%"
"Jul 07, 2020","38.69","38.69","39.27","38.44","-","0.04%"
"Jul 08, 2020","38.19","38.67","38.87","37.93","-","-1.28%"
"Jul 09, 2020","38.15","38.23","38.61","38.03","-","-0.11%"
"Jul 10, 2020","38.51","38.13","38.68","38.13","-","0.93%"
"Jul 11, 2020","38.61","38.49","38.71","38.43","-","0.28%"
"Jul 12, 2020","38.36","38.58","38.88","38.26","-","-0.66%"
"Jul 13, 2020","38.56","38.30","38.86","38.02","-","0.52%"
"Jul 14, 2020","38.48","38.58","38.71","38.30","-","-0.21%"
"Jul 15, 2020","38.56","38.48","38.75","38.42","-","0.22%"
"Jul 16, 2020","39.10","38.55","39.53","38.53","-","1.40%"
"Jul 17, 2020","39.35","39.11","39.40","38.99","-","0.65%"
"Jul 18, 2020","38.91","39.34","39.37","38.81","-","-1.12%"
"Jul 19, 2020","38.53","38.93","39.16","38.48","-","-0.99%"
"Jul 20, 2020","38.82","38.48","39.07","38.38","-","0.76%"
"Jul 21, 2020","38.24","38.83","38.87","38.09","-","-1.51%"
"Jul 22, 2020","36.10","38.24","38.47","35.48","-","-5.60%"
"Jul 23, 2020","34.88","36.08","36.39","34.28","-","-3.36%"
"Jul 24, 2020","34.18","34.92","35.25","33.53","-","-2.01%"
"Jul 25, 2020","31.76","34.11","34.11","31.48","-","-7.08%"
"Jul 26, 2020","31.93","31.82","32.71","30.66","-","0.55%"
"Jul 27, 2020","34.26","31.92","34.90","30.67","-","7.28%"
"Jul 28, 2020","34.45","34.28","35.09","34.11","-","0.54%"
"Jul 29, 2020","34.90","34.43","35.05","34.05","-","1.31%"
"Jul 30, 2020","33.18","34.94","34.94","32.65","-","-4.92%"
"Jul 31, 2020","32.73","33.14","33.51","32.31","-","-1.34%"
"Aug 01, 2020","30.48","32.73","32.96","30.22","-","-6.89%"
"Aug 02, 2020","29.74","30.48","31.84","28.72","-","-2.44%"
"Aug 03, 2020","29.11","29.69","29.82","28.46","-","-2.11%"
"Aug 04, 2020","28.75","29.02","29.11","28.36","-","-1.24%"
"Aug 05, 2020","29.31","28.73","29.56","28.64","-","1.94%"
"Aug 06, 2020","29.80","29.32","29.96","29.18","-","1.67%"
"Aug 07, 2020","30.56","29.79","31.39","29.73","-","2.55%"
"Aug 08, 2020","29.66","30.55","30.65","29.66","-","-2.93%"
