"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 16, 2020","0.006578","0.006784","0.006833","0.006461","335.19K","-3.02%"
"Mar 17, 2020","0.006410","0.006600","0.006653","0.006374","175.48K","-2.55%"
"Mar 18, 2020","0.006437","0.006419","0.006543","0.006329","153.64K","0.42%"
"Mar 19, 2020","0.006315","0.006438","0.006528","0.006201","199.27K","-1.90%"
"Mar 20, 2020","0.006142","0.006311","0.006384","0.005990","261.11K","-2.74%"
"Mar 21, 2020","0.006196","0.006137","0.006253","0.006089","144.81K","0.88%"
"Mar 22, 2020","0.006081","0.006195","0.006259","0.005977","147.03K","-1.86%"
"Mar 23, 2020","0.006020","0.006091","0.006268","0.005967","163.82K","-1.00%"
"Mar 24, 2020","0.006014","0.006010","0.006054","0.005895","127.45K","-0.10%"
"Mar 25, 2020","0.005863","0.006012","0.006070","0.005826","133.16K","-2.51%"
"Mar 26, 2020","0.005999","0.005865","0.006000","0.005815","99.15K","2.32%"
"Mar 27, 2020","0.005977","0.005995","0.006077","0.005894","112.42K","-0.37%"
"Mar 28, 2020","0.006226","0.005970","0.006309","0.005884","136.15K","4.17%"
"Mar 29, 2020","0.006310","0.006226","0.006331","0.006167","109.26K","1.35%"
"Mar 30, 2020","0.006093","0.006310","0.006346","0.006009","99.83K","-3.44%"
"Mar 31, 2020","0.006095","0.006089","0.006118","0.005986","88.84K","0.03%"
"Apr 01, 2020","0.005909","0.006092","0.006150","0.005896","125.34K","-3.05%"
"Apr 02, 2020","0.005869","0.005899","0.005992","0.005854","130.32K","-0.68%"
"Apr 03, 2020","0.006012","0.005875","0.006026","0.005861","186.94K","2.44%"
"Apr 04, 2020","0.005938","0.006013","0.006039","0.005885","74.77K","-1.23%"
"Apr 05, 2020","0.005955","0.005934","0.006006","0.005931","71.05K","0.29%"
"Apr 06, 2020","0.006141","0.005953","0.006233","0.005917","97.46K","3.12%"
