"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 30, 2018","0.016122","0.016500","0.016607","0.016100","27.82K","-2.30%"
"Jul 31, 2018","0.015752","0.016122","0.016588","0.015625","33.73K","-2.29%"
"Aug 01, 2018","0.016841","0.015803","0.017132","0.015699","31.62K","6.91%"
"Aug 02, 2018","0.016195","0.016857","0.017099","0.016000","34.11K","-3.84%"
"Aug 03, 2018","0.016200","0.016194","0.016300","0.015719","33.69K","0.03%"
"Aug 04, 2018","0.016279","0.016199","0.016535","0.015880","32.03K","0.49%"
"Aug 05, 2018","0.016704","0.016280","0.016739","0.016105","31.22K","2.61%"
"Aug 06, 2018","0.016314","0.016704","0.016832","0.016305","26.19K","-2.33%"
"Aug 07, 2018","0.016023","0.016313","0.016627","0.016011","29.04K","-1.78%"
"Aug 08, 2018","0.015072","0.016001","0.016151","0.014828","47.32K","-5.94%"
"Aug 09, 2018","0.015306","0.015073","0.015912","0.015055","39.31K","1.55%"
"Aug 10, 2018","0.014876","0.015305","0.015500","0.014800","34.10K","-2.81%"
"Aug 11, 2018","0.014901","0.014878","0.015190","0.014345","52.72K","0.17%"
"Aug 12, 2018","0.014699","0.014900","0.015182","0.014658","32.60K","-1.36%"
"Aug 13, 2018","0.014006","0.014701","0.015094","0.014005","46.64K","-4.71%"
"Aug 14, 2018","0.013614","0.014042","0.014194","0.013100","55.74K","-2.80%"
"Aug 15, 2018","0.014254","0.013592","0.014476","0.013592","35.40K","4.70%"
"Aug 16, 2018","0.014400","0.014211","0.014497","0.014076","34.85K","1.02%"
"Aug 17, 2018","0.015125","0.014400","0.015500","0.014390","40.55K","5.03%"
"Aug 18, 2018","0.015390","0.015118","0.016209","0.014978","52.39K","1.75%"
"Aug 19, 2018","0.015144","0.015344","0.015500","0.014900","37.86K","-1.60%"
"Aug 20, 2018","0.014786","0.015152","0.015819","0.014741","36.09K","-2.36%"
"Aug 21, 2018","0.014624","0.014786","0.014985","0.014344","27.97K","-1.10%"
"Aug 22, 2018","0.014135","0.014616","0.014681","0.013979","28.91K","-3.34%"
"Aug 23, 2018","0.013784","0.014133","0.014144","0.013756","39.20K","-2.48%"
"Aug 24, 2018","0.013961","0.013785","0.014100","0.013565","38.63K","1.28%"
"Aug 25, 2018","0.013729","0.014000","0.014294","0.013664","31.88K","-1.66%"
"Aug 26, 2018","0.014118","0.013703","0.014175","0.013593","28.83K","2.83%"
"Aug 27, 2018","0.015274","0.014120","0.015336","0.013976","39.26K","8.19%"
"Aug 28, 2018","0.015188","0.015195","0.015269","0.014543","32.40K","-0.56%"
"Aug 29, 2018","0.014713","0.015197","0.015400","0.014487","30.24K","-3.13%"
"Aug 30, 2018","0.014788","0.014741","0.015079","0.014081","32.81K","0.51%"
"Aug 31, 2018","0.016601","0.014791","0.016743","0.014769","87.57K","12.26%"
"Sep 01, 2018","0.016875","0.016568","0.017509","0.016343","78.24K","1.65%"
"Sep 02, 2018","0.016475","0.016864","0.017227","0.016100","45.68K","-2.37%"
"Sep 03, 2018","0.018620","0.016510","0.018808","0.016392","89.51K","13.02%"
"Sep 04, 2018","0.018756","0.018645","0.019257","0.018237","80.95K","0.73%"
"Sep 05, 2018","0.017106","0.018739","0.019064","0.016870","77.50K","-8.80%"
"Sep 06, 2018","0.018040","0.017106","0.018152","0.016849","60.06K","5.46%"
"Sep 07, 2018","0.017300","0.018046","0.018413","0.017244","50.06K","-4.10%"
"Sep 08, 2018","0.016811","0.017300","0.017688","0.016465","37.46K","-2.83%"
"Sep 09, 2018","0.016835","0.016814","0.017310","0.016354","41.94K","0.14%"
